CODE_GENDER_F,CODE_GENDER_M,CODE_REJECT_REASON_CLIENT_mean,CODE_REJECT_REASON_HC_mean,CODE_REJECT_REASON_LIMIT_mean,CODE_REJECT_REASON_SCOFR_mean,CODE_REJECT_REASON_SCO_mean,CODE_REJECT_REASON_SYSTEM_mean,CODE_REJECT_REASON_VERIF_mean,CODE_REJECT_REASON_XAP_mean,CODE_REJECT_REASON_XNA_mean,EXT_SOURCE_2,EXT_SOURCE_3,FLAG_OWN_CAR_N,FLAG_OWN_CAR_Y,NAME_EDUCATION_TYPE_Academic degree,NAME_EDUCATION_TYPE_Higher education,NAME_EDUCATION_TYPE_Incomplete higher,NAME_EDUCATION_TYPE_Lower secondary,NAME_EDUCATION_TYPE_Secondary / secondary special,TARGET
1,0,0.0,0.16666666666666666,0.0,0.0,0.0,0.0,0.16666666666666666,0.6666666666666666,0.0,0.5040527644109255,0.5478104658520093,1,0,0,0,0,0,1,0
1,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.6906500509489673,0.7850520263728172,1,0,0,0,0,0,1,0
0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.428501735527076,0.5108529061800121,1,0,0,0,0,0,1,0
1,0,0.0,0.2,0.0,0.0,0.0,0.0,0.0,0.8,0.0,0.5858427128299962,0.25533177083329,1,0,0,0,0,0,1,0
1,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.412559514991716,0.511891801533151,1,0,0,0,0,0,1,0
1,0,0.25,0.125,0.0,0.0,0.0,0.0,0.0,0.625,0.0,0.7413709988076858,0.3441550073724169,1,0,0,0,0,0,1,0
1,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.7486364086322037,0.4776491548517548,1,0,0,0,0,0,1,0
0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.7099982802088525,0.5046813193144684,1,0,0,0,0,0,1,0
1,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.4998160090924156,0.3312508645909018,1,0,0,0,0,0,1,1
0,1,0.0,0.08333333333333333,0.0,0.0,0.0,0.0,0.0,0.9166666666666666,0.0,0.4216240043692693,0.5108529061800121,0,1,0,0,0,0,1,0
0,1,0.0,0.0,0.0,0.0,0.2,0.0,0.0,0.8,0.0,0.705697728081984,0.6347055309763198,0,1,0,0,0,0,1,0
0,1,0.16666666666666666,0.0,0.0,0.0,0.0,0.0,0.0,0.8333333333333334,0.0,0.3613898594990258,0.6577838002083306,1,0,0,0,1,0,0,0
1,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.7086817744734885,0.6479768603302221,0,1,0,0,0,0,1,0
1,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9090909090909091,0.09090909090909091,0.1953537989258013,0.3031463744186309,1,0,0,0,0,0,1,0
1,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.3144404681121439,0.2164029605152194,1,0,0,0,0,1,0,0
1,0,0.0,0.2,0.2,0.0,0.0,0.0,0.0,0.6,0.0,0.4954098201938349,0.2353105173615833,1,0,0,1,0,0,0,0
1,0,0.375,0.125,0.0,0.0,0.0,0.0,0.0,0.5,0.0,0.5698035537637025,0.3170317785834444,0,1,0,0,0,0,1,0
1,0,0.2,0.0,0.0,0.0,0.0,0.0,0.0,0.8,0.0,0.5643653376504306,0.7490217048463391,0,1,0,0,0,0,1,0
0,1,0.0,0.16666666666666666,0.16666666666666666,0.0,0.0,0.0,0.0,0.6666666666666666,0.0,0.2861836852056012,0.4206109640437848,1,0,0,1,0,0,0,0
0,1,0.6666666666666666,0.0,0.0,0.0,0.0,0.0,0.0,0.3333333333333333,0.0,0.0338716478211949,0.3910549766342248,0,1,0,0,0,0,1,1
1,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.5946114011879868,0.5108529061800121,1,0,0,0,0,0,1,0
1,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.5685702440210428,0.6706517530862718,1,0,0,1,0,0,0,0
1,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.44723037740743,0.7700870700124128,0,1,0,0,0,0,1,0
1,0,0.0,0.09090909090909091,0.0,0.0,0.0,0.0,0.0,0.9090909090909091,0.0,0.7082029950382316,0.7309873696832169,1,0,0,0,0,0,1,0
1,0,0.0,0.0,0.0,0.0,0.6,0.0,0.0,0.4,0.0,0.6874029908426584,0.7490217048463391,0,1,0,0,0,0,1,0
1,0,0.0,0.1111111111111111,0.0,0.0,0.0,0.0,0.0,0.8888888888888888,0.0,0.5143926741308463,0.1385128770585923,0,1,0,0,0,0,1,0
1,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.6735544334497309,0.5108529061800121,1,0,0,0,0,0,1,0
1,0,0.25,0.0,0.0,0.0,0.08333333333333333,0.0,0.0,0.6666666666666666,0.0,0.6773558152382485,0.5262949398096192,1,0,0,0,0,0,1,0
0,1,0.0,0.2222222222222222,0.0,0.0,0.0,0.0,0.0,0.7777777777777778,0.0,0.4035486664857341,0.5334816299804352,0,1,0,0,1,0,0,1
1,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.6984252336192687,0.2580842039460289,1,0,0,0,0,0,1,1
1,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.162144567666238,0.4135967602644276,1,0,0,0,0,0,1,1
0,1,0.0,0.0,0.4,0.0,0.0,0.0,0.0,0.6,0.0,0.4218426549858548,0.5108529061800121,0,1,0,0,0,0,1,0
0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.4301358167911894,0.2594676548211199,1,0,0,0,0,0,1,0
1,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6666666666666666,0.3333333333333333,0.4154189670005083,0.6910212267577837,1,0,0,1,0,0,0,0
1,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.4080463631889093,0.7738956942145427,1,0,0,0,0,0,1,0
1,0,0.16666666666666666,0.0,0.0,0.0,0.08333333333333333,0.0,0.0,0.75,0.0,0.3951876602218896,0.5108529061800121,1,0,0,0,0,0,1,0
1,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0924479463291291,0.5108529061800121,1,0,0,0,0,0,1,0
0,1,0.07692307692307693,0.0,0.0,0.0,0.3076923076923077,0.0,0.0,0.6153846153846154,0.0,0.5771847214517271,0.7421816117614419,1,0,0,0,0,0,1,0
1,0,0.0,0.16666666666666666,0.0,0.0,0.0,0.0,0.0,0.8333333333333334,0.0,0.6522939532032522,0.5108529061800121,1,0,0,0,1,0,0,0
0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.5742575813614044,0.7106743858828587,0,1,0,0,0,0,1,0
1,0,0.0,0.0,0.3333333333333333,0.0,0.0,0.0,0.0,0.6666666666666666,0.0,0.3250464313798588,0.5108529061800121,1,0,0,0,0,0,1,0
1,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.6982778239540675,0.6041125998015721,0,1,0,1,0,0,0,0
1,0,0.0,0.17857142857142858,0.0,0.0,0.07142857142857142,0.0,0.0,0.75,0.0,0.042197136566077,0.4794489811780563,1,0,0,0,0,0,1,0
0,1,0.0,0.0,0.0,0.1111111111111111,0.0,0.0,0.0,0.8888888888888888,0.0,0.5554639597146767,0.3344541255096772,0,1,0,0,0,0,1,0
1,0,0.14285714285714285,0.0,0.0,0.0,0.0,0.0,0.0,0.8571428571428571,0.0,0.6315644278273412,0.228883416700673,1,0,0,0,0,0,1,0
1,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.707334595152638,0.7490217048463391,1,0,0,1,0,0,0,0
0,1,0.4,0.0,0.0,0.0,0.2,0.0,0.0,0.4,0.0,0.5721390921348428,0.3944954053123993,1,0,0,0,0,0,1,0
0,1,0.0,0.125,0.0,0.0,0.125,0.0,0.0,0.75,0.0,0.6070820361753992,0.6706517530862718,0,1,0,0,0,0,1,0
0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.4734032303199432,0.6161216908872079,0,1,0,0,0,1,0,0
0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.1045611254064851,0.3944954053123993,1,0,0,0,0,0,1,1
1,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.3454166625212622,0.3280631605201915,1,0,0,1,0,0,0,0
1,0,0.0,0.1,0.0,0.0,0.0,0.0,0.0,0.9,0.0,0.598742444763348,0.7610263695502636,1,0,0,0,0,0,1,0
0,1,0.0,0.0,0.0,0.0,0.5,0.0,0.0,0.5,0.0,0.3660406292215708,0.5108529061800121,1,0,0,0,0,0,1,0
1,0,0.09090909090909091,0.0,0.0,0.09090909090909091,0.18181818181818182,0.0,0.0,0.6363636363636364,0.0,0.2999040305797433,0.4206109640437848,0,1,0,0,0,0,1,1
1,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.5265023994594884,0.5513812618027899,1,0,0,0,0,0,1,0
0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.3434761238047491,0.5762088360175724,0,1,0,0,0,0,1,0
1,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.6539288539690858,0.5108529061800121,1,0,0,0,0,0,1,0
1,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.5795737016158989,0.6479768603302221,1,0,0,1,0,0,0,0
0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.144845030558583,0.5108529061800121,1,0,0,0,1,0,0,0
1,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.7465112346715929,0.5744466170995097,0,1,0,0,0,0,1,0
1,0,0.0,0.07692307692307693,0.0,0.0,0.0,0.0,0.0,0.9230769230769231,0.0,0.51132188864966,0.5262949398096192,0,1,0,0,0,0,1,0
0,1,0.0,0.14285714285714285,0.0,0.0,0.0,0.0,0.0,0.8571428571428571,0.0,0.5143926741308463,0.7801436381572275,1,0,0,1,0,0,0,0
1,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.7250386196285886,0.1351060157401717,0,1,0,0,0,0,1,0
1,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0290197396773105,0.1229554179088549,1,0,0,0,0,0,1,1
0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.462580012666611,0.7958031328748403,1,0,0,0,0,0,1,0
1,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.2212559086068051,0.5108529061800121,1,0,0,0,0,0,1,0
1,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.7114055504478441,0.6577838002083306,1,0,0,1,0,0,0,0
0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.6398642657913864,0.7180328113294772,1,0,0,0,0,0,1,0
1,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.2025179726720008,0.7421816117614419,1,0,0,1,0,0,0,0
1,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.2060977116942687,0.178760465484575,1,0,0,0,0,0,1,0
1,0,0.0,0.1111111111111111,0.0,0.0,0.1111111111111111,0.0,0.0,0.4444444444444444,0.3333333333333333,0.7679625495120755,0.0890438827498688,0,1,0,0,0,0,1,0
1,0,0.0,0.2222222222222222,0.0,0.0,0.0,0.0,0.0,0.7777777777777778,0.0,0.0139669167648809,0.6925590674998008,1,0,0,0,0,0,1,0
1,0,0.0,0.1111111111111111,0.0,0.0,0.0,0.0,0.0,0.8888888888888888,0.0,0.6652114642624586,0.4848514754962666,1,0,0,0,0,0,1,0
0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.6764902008684497,0.5108529061800121,1,0,0,0,0,0,1,0
1,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.6244637231104513,0.5334816299804352,1,0,0,1,0,0,0,0
0,1,0.0,0.1111111111111111,0.0,0.1111111111111111,0.0,0.0,0.0,0.7222222222222222,0.05555555555555555,0.1636025384386657,0.4311917977993083,0,1,0,0,0,0,1,0
0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0661283655042098,0.5108529061800121,1,0,0,0,0,0,1,1
1,0,0.25,0.0,0.0,0.0,0.0,0.0,0.0,0.75,0.0,0.1621921059592286,0.5108529061800121,0,1,0,0,1,0,0,0
1,0,0.14285714285714285,0.0,0.0,0.0,0.0,0.0,0.0,0.8571428571428571,0.0,0.5384836350597503,0.746300213050371,0,1,0,0,0,0,1,0
1,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.3696203744074711,0.5937175866150576,0,1,0,0,0,0,1,0
1,0,0.0,0.0,0.2,0.0,0.0,0.0,0.0,0.8,0.0,0.5375270208089257,0.3622772470384314,1,0,0,0,0,0,1,0
0,1,0.0,0.0,0.5,0.0,0.0,0.0,0.0,0.5,0.0,0.0565326221344335,0.5108529061800121,1,0,0,0,0,0,1,0
1,0,0.0,0.0,0.25,0.0,0.0,0.0,0.0,0.75,0.0,0.5442496722276691,0.6212263380626669,1,0,0,0,0,0,1,0
1,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.6976370386555278,0.7517237147741489,1,0,0,1,0,0,0,0
1,0,0.0,0.0,0.0,0.0,0.6666666666666666,0.0,0.0,0.3333333333333333,0.0,0.6334705052045455,0.7352209993926424,1,0,0,0,0,0,1,0
0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.2547059885417823,0.5620604831738043,1,0,0,0,0,0,1,0
1,0,0.08333333333333333,0.16666666666666666,0.0,0.0,0.0,0.0,0.0,0.6666666666666666,0.08333333333333333,0.3727900394267079,0.3979463219016906,1,0,0,1,0,0,0,0
1,0,0.0,0.0,0.3333333333333333,0.0,0.0,0.0,0.0,0.6666666666666666,0.0,0.1965942243488702,0.5154953751603267,1,0,0,1,0,0,0,0
1,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9375,0.0625,0.5553883636756826,0.5495965024956946,1,0,0,0,0,0,1,1
0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.5342039469645202,0.6738300778602003,1,0,0,0,0,0,1,1
0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.3605021046454241,0.5108529061800121,0,1,0,0,0,0,1,0
0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.5196780053906226,0.5100895276257282,0,1,0,0,0,0,1,1
1,0,0.25,0.0,0.0,0.0,0.0,0.0,0.0,0.75,0.0,0.6623173805505627,0.5108529061800121,1,0,0,0,0,0,1,0
1,0,0.0,0.0,0.0,0.0,0.2,0.0,0.0,0.8,0.0,0.4760969828789112,0.7076993447402619,1,0,0,1,0,0,0,0
1,0,0.16666666666666666,0.0,0.0,0.0,0.0,0.0,0.0,0.8333333333333334,0.0,0.4865073948566576,0.3016248916841194,1,0,0,0,0,0,1,0
0,1,0.08333333333333333,0.16666666666666666,0.0,0.0,0.0,0.0,0.0,0.75,0.0,0.7238425158664212,0.237916079507114,1,0,0,0,1,0,0,0
1,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.5799786087031562,0.2881295999178507,1,0,0,0,0,0,1,0
1,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.5261916516652058,0.5620604831738043,1,0,0,0,0,0,1,0
1,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.6368201052763516,0.3280631605201915,1,0,0,0,0,0,1,0
0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.653087083529007,0.4365064990977374,1,0,0,0,0,0,1,0
0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.4573763304028365,0.5849900404894085,1,0,0,0,0,0,1,0
0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.3406070298782516,0.3185955240537633,1,0,0,0,0,0,1,0
0,1,0.19047619047619047,0.047619047619047616,0.0,0.0,0.19047619047619047,0.0,0.0,0.5714285714285714,0.0,0.7061153863669668,0.6127042441012546,1,0,0,0,1,0,0,0
0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.5891284059393497,0.5108529061800121,0,1,0,0,1,0,0,0
1,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.3781279267864943,0.3572932680336494,1,0,0,0,0,0,1,0
0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.6047793541697136,0.5108529061800121,0,1,0,0,0,0,1,0
1,0,0.0,0.16666666666666666,0.0,0.0,0.0,0.0,0.0,0.8333333333333334,0.0,0.4082418115300484,0.5226973172821112,1,0,0,0,0,0,1,0
0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.283373239659287,0.6479768603302221,0,1,0,0,0,0,1,0
1,0,0.0,0.19047619047619047,0.0,0.0,0.0,0.0,0.0,0.8095238095238095,0.0,0.5631552892771103,0.4066174366275036,1,0,0,1,0,0,0,0
1,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.5284863296813463,0.7091891096653581,1,0,0,0,0,0,1,0
0,1,0.0,0.2222222222222222,0.0,0.0,0.1111111111111111,0.0,0.0,0.6666666666666666,0.0,0.7763107082812815,0.7700870700124128,1,0,0,1,0,0,0,1
1,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.6288583916853487,0.5744466170995097,1,0,0,0,0,0,1,0
0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.6985495786882745,0.5082869913916046,0,1,0,1,0,0,0,0
1,0,0.2,0.0,0.0,0.0,0.0,0.0,0.0,0.8,0.0,0.0980277280358077,0.6479768603302221,1,0,0,1,0,0,0,0
1,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.6026710134844642,0.5108529061800121,1,0,0,0,0,0,1,0
1,0,0.0,0.125,0.0,0.0,0.0,0.0,0.0,0.875,0.0,0.4472141594563769,0.3606125659189888,1,0,0,1,0,0,0,0
0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.2,0.8,0.0,0.3924313465443556,0.5108529061800121,1,0,0,0,0,0,1,0
0,1,0.0,0.16666666666666666,0.0,0.0,0.0,0.0,0.0,0.8333333333333334,0.0,0.6714980062972968,0.5108529061800121,1,0,0,0,0,0,1,0
0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.6856476244229417,0.5108529061800121,0,1,0,0,0,0,1,0
1,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.4374295100707914,0.7530673920730478,1,0,0,0,0,0,1,0
1,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.5087698845682931,0.4507472818545589,1,0,0,1,0,0,0,0
1,0,0.0,0.16666666666666666,0.3333333333333333,0.0,0.0,0.0,0.0,0.5,0.0,0.2679500004436878,0.5108529061800121,1,0,0,0,1,0,0,0
0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.5123818700918991,0.1510075350878296,0,1,0,0,0,0,1,0
1,0,0.0,0.2,0.0,0.0,0.0,0.0,0.0,0.8,0.0,0.2838797541210869,0.6092756673894402,1,0,0,0,0,0,1,0
1,0,0.0,0.0,0.0,0.0,0.2,0.0,0.0,0.8,0.0,0.4504707663120937,0.5531646987710016,1,0,0,0,0,0,1,0
1,0,0.0,0.16666666666666666,0.0,0.0,0.0,0.0,0.0,0.8333333333333334,0.0,0.6415003471648455,0.0005272652387098,0,1,0,1,0,0,0,0
1,0,0.0,0.16666666666666666,0.16666666666666666,0.0,0.0,0.0,0.0,0.6666666666666666,0.0,0.5547564968624812,0.1268975261602733,0,1,0,0,0,0,1,0
1,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.6810103888720864,0.4294236843421945,0,1,0,0,0,0,1,0
0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.3328175608954501,0.5108529061800121,0,1,0,0,0,0,1,0
0,1,0.0,0.0,0.0,0.0,0.3333333333333333,0.0,0.0,0.6666666666666666,0.0,0.5047142078389677,0.8435435389318647,1,0,0,0,0,0,1,0
1,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.5133980365242226,0.3312508645909018,1,0,0,1,0,0,0,0
1,0,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.5,0.0,0.3775419056504287,0.5108529061800121,1,0,0,0,0,0,1,1
1,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.5913127171299251,0.5108529061800121,1,0,0,0,0,0,1,0
1,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.3146243409982624,0.5108529061800121,0,1,0,0,0,0,1,0
1,0,0.0,0.125,0.0,0.0,0.0,0.0,0.0,0.875,0.0,0.1288341295650959,0.3360615207658242,0,1,0,1,0,0,0,0
1,0,0.0,0.0,0.0,0.0,0.14285714285714285,0.0,0.0,0.8571428571428571,0.0,0.5049492623931073,0.6195277080511546,1,0,0,0,0,0,1,0
0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.5805857673747178,0.7032033049040319,0,1,0,0,0,0,1,0
1,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.6977984600988109,0.0651096140026964,1,0,0,0,0,0,1,0
1,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.7739360520106399,0.8435435389318647,1,0,0,0,0,0,1,0
1,0,0.0,0.125,0.0,0.0,0.0,0.0,0.0,0.875,0.0,0.5811447767317792,0.3859146722745145,1,0,0,1,0,0,0,0
1,0,0.0,0.0,0.25,0.0,0.0,0.0,0.0,0.75,0.0,0.5434033891121531,0.4561097392782771,1,0,0,0,0,0,1,0
0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.5761490796355392,0.5108529061800121,1,0,0,1,0,0,0,0
0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.5900755539258112,0.2837118826350007,1,0,0,0,0,0,1,0
0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.5807242080658602,0.6940926425266661,1,0,0,1,0,0,0,0
0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.7317697628418304,0.324891229465852,1,0,0,1,0,0,0,0
0,1,0.0,0.0,0.0,0.14285714285714285,0.0,0.0,0.0,0.8571428571428571,0.0,0.5430452705239265,0.5531646987710016,0,1,0,0,0,0,1,0
1,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.2832222797651489,0.6058362647264226,1,0,0,0,0,0,1,0
1,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.3408231613169002,0.4632753280912678,1,0,0,0,1,0,0,0
1,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.7012457072932792,0.5388627065779676,1,0,0,0,0,0,1,0
0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.2003546573574717,0.6109913280868294,0,1,0,0,0,0,1,0
1,0,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.5,0.0,0.6754604127031251,0.7091891096653581,1,0,0,0,0,0,1,0
0,1,0.0,0.0,0.0,0.0,0.375,0.0,0.0,0.625,0.0,0.7169494403985708,0.7252764347002191,1,0,0,0,0,0,1,0
0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.2893029234642502,0.3556387169923543,1,0,0,0,0,0,1,0
0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.6018695724767548,0.5316861425197883,1,0,0,0,0,0,1,0
1,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.6490233528330126,0.524496446363472,1,0,0,0,0,0,1,0
0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.5215063070184192,0.7194907850918436,1,0,0,0,0,0,1,0
0,1,0.0,0.0,0.25,0.0,0.0,0.0,0.0,0.75,0.0,0.2716808935492164,0.5108529061800121,0,1,0,0,0,0,1,0
1,0,0.0,0.0,0.0,0.0,0.3333333333333333,0.0,0.0,0.6666666666666666,0.0,0.6892185782525789,0.5108529061800121,1,0,0,0,0,0,1,0
1,0,0.0,0.0,0.6666666666666666,0.0,0.0,0.0,0.0,0.3333333333333333,0.0,0.5659936562921726,0.6446794549585961,0,1,0,0,0,0,1,0
1,0,0.125,0.0,0.0,0.0,0.0,0.0,0.0,0.875,0.0,0.320748349616695,0.2940831009471255,1,0,0,0,0,0,1,0
1,0,0.0,0.0,0.0,0.0,0.5,0.0,0.0,0.5,0.0,0.5480601320633717,0.5108529061800121,1,0,0,0,0,0,1,0
1,0,0.16666666666666666,0.0,0.0,0.0,0.0,0.0,0.0,0.8333333333333334,0.0,0.4539972197769892,0.3457848024695955,0,1,0,0,0,0,1,0
0,1,0.0,0.0,0.0,0.0,0.5,0.0,0.0,0.5,0.0,0.5533192892177554,0.5108529061800121,1,0,0,0,0,0,1,0
0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.6170869308246624,0.5108529061800121,0,1,0,1,0,0,0,0
0,1,0.0,0.0,0.2,0.0,0.0,0.0,0.0,0.8,0.0,0.5883765665765522,0.5108529061800121,0,1,0,0,0,0,1,1
1,0,0.0,0.2222222222222222,0.2222222222222222,0.0,0.0,0.0,0.0,0.5555555555555556,0.0,0.6054534139691279,0.2955826421513093,1,0,0,0,0,0,1,1
0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.6206149863005667,0.4471785780453068,0,1,0,1,0,0,0,0
0,1,0.16666666666666666,0.0,0.16666666666666666,0.0,0.0,0.0,0.0,0.6666666666666666,0.0,0.3753757237375745,0.3328505641648731,0,1,0,1,0,0,0,0
1,0,0.0,0.16666666666666666,0.0,0.0,0.0,0.0,0.0,0.8333333333333334,0.0,0.634814956217392,0.5567274263630174,1,0,0,0,0,0,1,1
1,0,0.0,0.08333333333333333,0.0,0.0,0.0,0.0,0.0,0.9166666666666666,0.0,0.4859228817153168,0.4543210601605785,1,0,0,0,0,0,1,0
1,0,0.0,0.0,0.0,0.0,0.09090909090909091,0.0,0.0,0.9090909090909091,0.0,0.5459197842346031,0.7338145369642702,1,0,0,0,0,0,1,0
1,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.6550760686563266,0.3706496323299817,1,0,0,0,0,0,1,0
0,1,0.0,0.1,0.0,0.0,0.2,0.0,0.0,0.7,0.0,0.6336177355474657,0.5108529061800121,0,1,0,0,0,0,1,0
1,0,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.5,0.0,0.3409705616290927,0.6496203111237195,1,0,0,1,0,0,0,0
0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.6749808616546435,0.633031641417419,0,1,0,1,0,0,0,0
0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.3705328747042228,0.6347055309763198,1,0,0,0,0,0,1,0
